tweet,label
b'@SteveChurton @Bash_Ali \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\noh the irony of Steve suddenly becoming a champion for all types of diversity after hi\xe2\x80\xa6 https://t.co/2KwlQw5Tdz',BLM
b'@RepJayapal WITH THAT BEING SAID! WHERE IS THE #EVICTIONMORATORIUM FOR WASHINGTON STATE THROUGH THE END OF 2021? Yo\xe2\x80\xa6 https://t.co/j5e4VO2u62',BLM
b'In case anyone forgot..... #BLM https://t.co/xmqWynZpp8',BLM
"b""Judge OKs 3rd-degree murder charge for ex-cop in George Floyd's death via @politico \n\n#ONEV1 #Dems4USA #DemCast\xe2\x80\xa6 https://t.co/MuAB02iIzR""",BLM
b'@DailyMailUK I can see Trevor Phillips as the sort of person standing on the east coasts of Africa herding black sl\xe2\x80\xa6 https://t.co/kqJxZNo58v',BLM
b'RT @BLEXIT: We do not subscribe to #BLM inc. \xe2\x9d\x8c https://t.co/6WW57VMuTW',BLM
b'RT @MyLiveStudioART: Good morning Tweeps! \xe2\x98\x95\xf0\x9f\x8c\xbf\xf0\x9f\x8c\xb7\xf0\x9f\x8c\xbb. Its a full blown balmy day on the east coast! \xf0\x9f\x8c\x9e\xf0\x9f\x8c\xb4\xf0\x9f\x91\x80 Get out and enjoy the energy! Stay safe o\xe2\x80\xa6',BLM
"b'John Smith, independent candidate for Avon and Somerset police and crime commissioner, says the policing of protest\xe2\x80\xa6 https://t.co/lIslQoUIYs'",BLM
b'RT @DecolGroupUU: Our Unsettling Knowledge Podcast is back with a brand new episode on Teaching Anti-Racism during the #BLM Movement! How d\xe2\x80\xa6',BLM
"b'RT @St0n3yb0y: All about that base, and that boop n that gate  | !discord !yt !cards | #BLM #IntoTheFog #WeHyRule  https://t.co/O2d6SD6cNe'",BLM
b'#Trump2024 #BidenHarris #Coming2America #BlackLivesMatter #BLM #AllLivesMatter  check out link\n\nhttps://t.co/INL0vr0gBE',BLM
b'God Bless the Child - A Poem from my first collection Alabwanna: The Lonely Spirit. \n\n#GodBlessTheChild #Alabwanna\xe2\x80\xa6 https://t.co/bIoGVd5EWr',BLM
b'@TonyyyMartial Hello Matthew #BLM | MythiccHD YT how are you',BLM
b'RT @TruthHurtsRR: Is the #naacp #alsharpton #BLM #BlackLivesMatter really giving a pass to this #Blackface  &amp; vulgar use of the N-word ?\xe2\x80\xa6',BLM
"b""We ALL know they aren't Racist for goodness sake!\nPeople jump on ANY bandwagon that suits their agenda. Whether it'\xe2\x80\xa6 https://t.co/n56MLa3pXh""",BLM
b'LIVE BROADCAST: Follow the court feeds of the #DerekChauvin trial for the death of #GeorgeFloyd at\xe2\x80\xa6 https://t.co/xHrw6HjJdX',BLM
b'Thank the Lord! #BLM got themselves run over. https://t.co/sWfRjTbBAF',BLM
b'RT @markmobility: Over 700 complaints about NYPD officers abusing #BLM protesters. Followed by complete silence from the agency charged wit\xe2\x80\xa6',BLM
"b""@ShaunBaileyUK I don't trust you anyway after you so enthusiastically supported serving police officers kneeling to\xe2\x80\xa6 https://t.co/TPCCzumddU""",BLM
"b'""A couple dozen"" Trump supporters called a Capitol Police officer the n-word during the Jan. 6 riot.\n\nKeep that in\xe2\x80\xa6 https://t.co/jDIU7V5gvv'",BLM
"b'All about that base, and that boop n that gate  | !discord !yt !cards | #BLM #IntoTheFog #WeHyRule  https://t.co/O2d6SD6cNe'",BLM
b'Tennessee Permitless Carry Bill continues to advance.\n\n#Station148 #GunZone #GunRights #KeepthePieceinTheEast\xe2\x80\xa6 https://t.co/IU80JjBdBC',BLM
b'Should We still Defund the Police? https://t.co/frU9Ppf3C6 via @YouTube #crt #blm #racism #whitefragility\xe2\x80\xa6 https://t.co/2DWpdt08W0',BLM
"b""You realise you're living in a fcuked up world when the ones who claim they're not #racist are the ones who are con\xe2\x80\xa6 https://t.co/ne3gfkjuSR""",BLM
"b'@verageGatsby @ItsKingNando you cant say #BLM and #killallehites in the same sentence, you\xe2\x80\x99re not a clown, nor the\xe2\x80\xa6 https://t.co/wMn5DZEO3L'",BLM
"b'Apparently even to translate you have to ""match the profile"" and not on skill.\nSo @TheAmandaGorman should not even\xe2\x80\xa6 https://t.co/2ql82GexNh'",BLM
b'RT @jeffrocks59: LOOKY LOOKY #BLM supports bad behavior! They never denounced the rioting and looting! They are a joke! GUESS WHAT YOU or y\xe2\x80\xa6',BLM
"b'RT @ServingLifeVA: It cannot be ignored that Mr. Claiborne and Mr. Richardson were, in fact, acquitted of the murder of Officer Gibson by f\xe2\x80\xa6'",BLM
"b'We are excited to announce that we have received and anonymous $100,000 gift to be used for #racialjustice programm\xe2\x80\xa6 https://t.co/EQFJdzsGWH'",BLM
"b""// george floyd\n\ntw police brutality , black murder\n\nanonymous  are  pretty  quiet  /  hard  to  follow.  here's\xe2\x80\xa6 https://t.co/rt8wXnb6a2""",BLM
b'\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36 NOT very close w/his siblings\n\nHe is the middle of 3 males\n\nLiked being a manage\xe2\x80\xa6 https://t.co/DNprhSMLj5',BLM
b'@ArtfulStew @larrywilmore TY!I balled my eyes out in each episode.Had to take a day or two off b4 I could finish th\xe2\x80\xa6 https://t.co/xDBWoHM2wr',BLM
b'RT @chadabizeid: #BLM is a bunch of weak racists who cry racism in the name of racism. They\xe2\x80\x99re the problem. Black Lives Matter organization\xe2\x80\xa6',BLM
b'RT @NadialloydTO: I remember hearing this &amp; thinking \xe2\x80\x9cthat\xe2\x80\x99s a little drastic\xe2\x80\x9d! Never fantasizing that 4 months later the @raptors would be\xe2\x80\xa6',BLM
b'\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36\nDefense Pass For Cause \nProsecution Now Asking Questions\n\nBrother soon to be mar\xe2\x80\xa6 https://t.co/1V9j5QMtxE',BLM
b'RT @donnasfineart: @BodhisattvaKat @yoruguaenusa Thanks luv \xf0\x9f\x98\x98 \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f sorry only saw this now! \n\nIts 1956 again in the South &amp; the CULT #Repub\xe2\x80\xa6',BLM
"b'\xf0\x9f\x92\x9a\xf0\x9f\x92\x9aMy thought for the day, ""Show me a zealot and I\'ll show you a hypocrite."" However Hazlitt said,""We are only not h\xe2\x80\xa6 https://t.co/G5R1rah16H'",BLM
"b'\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36 knows its a big case, understands the importance, wants to be a juror if they fe\xe2\x80\xa6 https://t.co/Ekki9gK7Na'",BLM
"b""RT @BigBlueWaveUSA: Judge reinstates third-degree murder charge against #DerekChauvin in #GeorgeFloyd's death.\n#BlackLivesMatter and it\xe2\x80\x99s t\xe2\x80\xa6""",BLM
b'A surge of power (Jen Reid). By Marc Quinn. Bristol #Blackpower #BLM https://t.co/UvYA4YFhVG',BLM
b'When your argument to defend the Trump traitors that stormed the capitol is to compare them to #BLM and say \xe2\x80\x9cboth s\xe2\x80\xa6 https://t.co/smNfKdIsny',BLM
"b'\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36 wrote on questionnaire that he has concerns of being losing his job, manager tol\xe2\x80\xa6 https://t.co/ZZuZrPP5h0'",BLM
b'#maga gives a pass &amp; worships their crown prince for his fame &amp; fortune despite credible allegations of rape of inn\xe2\x80\xa6 https://t.co/wLUujYU3Qx',BLM
"b'YOU are the commodity, when slavery became frowned upon world wide the paycheck was created. Money is your new mast\xe2\x80\xa6 https://t.co/SL1OmGD3ke'",BLM
b'RT @ValVenisEnt: Both #Antifa and #BLM are hardcore criminals of the most hideous kind.',BLM
b'RT @terrancedesigns: The very popular #BLM raised fist knot headband has been expanded and includes new colors! Handmade and available now\xe2\x80\xa6',BLM
"b'\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36 says the system works, thinks that criminals are found guilty &amp; get punishment,\xe2\x80\xa6 https://t.co/CCkLTMDJF8'",BLM
"b'Black binbags are a #RACIST symbol of #WHITENORMATIVITY, #WHITESUPREMACY &amp; #WHITEPRIVILEGE.\n\nWhy? The structures of\xe2\x80\xa6 https://t.co/XYPkMxEorQ'",BLM
"b""RT @sgresswellart: The lovely #GretaZabulyte sent me a clip of the 'Ancestors protect me, anthology' up at @TheMallLuton \xf0\x9f\x99\x8c\xf0\x9f\x99\x8f\nIf you spot it\xe2\x80\xa6""",BLM
"b'Hey all! Here\'s a post you might have missed! Read about....""Why We Must Educate Ourselves About Black Culture.""\xe2\x80\xa6 https://t.co/37uWg8OlmY'",BLM
"b'The Warmth of Other Suns by Isabel Wilkerson, A Review: https://t.co/PMWZE2vyRp\n\n#Review #BookShelf #books\xe2\x80\xa6 https://t.co/1oV4YDuclo'",BLM
b'@TonyCurran69 Complete denial is the easy way. We are watching. Put downs are so easy to make ignorant people feel\xe2\x80\xa6 https://t.co/f7dc1SoLyM',BLM
"b""@HoboPoetMama Well either they don't know what it means or they were surprised to reject the application. Or a 13 y\xe2\x80\xa6 https://t.co/dfyOc7XiDb""",BLM
b'Try to be less white.\n\n#BlackLivesMatter #BLM #CocaCola',BLM
b'We are in 2021 people! It kills me that people feel the need to bring down a wonderful and talented black artist. M\xe2\x80\xa6 https://t.co/gR3T39MxaW',BLM
"b'.@NYCMayor after the crap u pulled in the summer with the #BLM protests &amp; letting the NYPD abuse protestors, u can\xe2\x80\xa6 https://t.co/iaH8kp1cWN'",BLM
b'Those are the two logical choices. Your massaging the truth and as I have said in a number of tweets before all you\xe2\x80\xa6 https://t.co/wr0g3rVxZT',BLM
"b""This is #ApartheidIsrael. Canada's silence gives moral cover to this injustice @JustinTrudeau @MarcGarneau\xe2\x80\xa6 https://t.co/al1Tzcngps""",BLM
"b'@theGrio If this was about justice, there may be a whole lotta wyte people arrested and charged...but we know the t\xe2\x80\xa6 https://t.co/keL62CLpuf'",BLM
"b'""It\'s The IMPLICATION!"" LMFAO!\n2020 has shown quite clearly 90% of Racism in UK is Anti-White Racism. Largely encou\xe2\x80\xa6 https://t.co/q8FdqwPsth'",BLM
"b""The lovely #GretaZabulyte sent me a clip of the 'Ancestors protect me, anthology' up at @TheMallLuton \xf0\x9f\x99\x8c\xf0\x9f\x99\x8f\nIf you spo\xe2\x80\xa6 https://t.co/aj8KPvUxBL""",BLM
"b'It cannot be ignored that Mr. Claiborne and Mr. Richardson were, in fact, acquitted of the murder of Officer Gibson\xe2\x80\xa6 https://t.co/Bod6lHIkjy'",BLM
"b'@BeschlossDC Ah those #freedom loving #Democrats marching for #Equality, is that why #JoeBiden gave us\xe2\x80\xa6 https://t.co/IlRPetxc7I'",BLM
b'So in the dead of night Oklahoma passed a bill to let people run over people they don\xe2\x80\x99t agree with. I encourage all\xe2\x80\xa6 https://t.co/tHELMwUyPH',BLM
b'RT @Razarumi: Key questions: \n-Why did national security officials respond differently to #BLM protesters than to Trump supporters?\n-Did la\xe2\x80\xa6',BLM
b'#haggardmiddleschool #BLM #bullying #BlackLivesMatter he is 13 years old!! this makes me ill. https://t.co/eBsUv2pGAe',BLM
b'Key questions: \n-Why did national security officials respond differently to #BLM protesters than to Trump supporter\xe2\x80\xa6 https://t.co/wSodp2kIO8',BLM
"b""RT @BlueBardsCastle: It's Thursday morning which means the coffee is hot, the toast is cronch, and we're playing a roguelike and chilling!\xe2\x80\xa6""",BLM
b'RT @WtfTiikTok: naww these comments not it.. this lowkey offended me.. #BlackTwitter #BlackLivesMatter #Darkhumor #Racist #Coming2America #\xe2\x80\xa6',BLM
b'RT @MythSerene: Thread of actual jurors chosen so far. The clips get better as I go along &amp; realize the pattern of questions. This was the\xe2\x80\xa6',BLM
b'@StaceyPlaskett Yet another character attack on Black People to narrative black Americans as uncivilized animals...\xe2\x80\xa6 https://t.co/YCRg7AGC3J',BLM
b'@BodhisattvaKat @yoruguaenusa Thanks luv \xf0\x9f\x98\x98 \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f sorry only saw this now! \n\nIts 1956 again in the South &amp; the CULT\xe2\x80\xa6 https://t.co/axgtGrlemu',BLM
b'Derek Chauvin Is Now Also Charged With Third-Degree Murder In The Killing Of George Floyd https://t.co/gOEucUoywa\xe2\x80\xa6 https://t.co/dSIs8gWamU',BLM
b'@JarrettBellini @TomiLahren Anyone tweeting #blm ? \nBecause those are the real racists. \n\n-an actual African American',BLM
b'RT @mrddmia: Dear #BLM/#antifa:\n\nPortland and Minneapolis have turned into urban hellholes.\n\nYou can have them.\n\nBut don\xe2\x80\x99t ask for federal\xe2\x80\xa6',BLM
b'\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36 has a VERY NEGATIVE feeling towards Derek Chauvin\n\nHas seen entire facebook byst\xe2\x80\xa6 https://t.co/FMGQk7bYQf',BLM
b'American/British twitter yall need to get on this bcz these 3 intelligent women are speaking solid gold truths!\xe2\x80\xa6 https://t.co/UQeUVeX8HU',BLM
b'#BLM is a bunch of weak racists who cry racism in the name of racism. They\xe2\x80\x99re the problem. Black Lives Matter organ\xe2\x80\xa6 https://t.co/R24VqGTZgJ',BLM
b'RT @Priya__Baskaran: #WCW @womenknowlaw Check out this great op-ed by Prof. Jenny Roberts @AUWCL on rethinking misdemeanor enforcement afte\xe2\x80\xa6',BLM
b'naww these comments not it.. this lowkey offended me.. #BlackTwitter #BlackLivesMatter #Darkhumor #Racist\xe2\x80\xa6 https://t.co/SVpXj0X1SF',BLM
"b'Proud of my little town of Fairfax, California! #BLM \nhttps://t.co/S5zsfTFbJO'",BLM
b'RT @DocTrevelyan: White Arkansas Teacher [ Karla Lasiter ] Accused of Making Black Child Unclog Toilet With Hands https://t.co/d1BRg4HwyU #\xe2\x80\xa6',BLM
b'\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36 is asked by the defense that based upon his current beliefs does he think Chauvi\xe2\x80\xa6 https://t.co/i3lt5GhWcN',BLM
b'@mapyntonga @RaphaelleLeyris @marsupilamima2 Generalizing racism as the wealthy Black elites are doing will only pr\xe2\x80\xa6 https://t.co/80Fg1qOMkG',BLM
b'@Wesley__pipes23 Stupid fake woke South Africans. \n\nThe Americans used them and discarded them like used condoms. W\xe2\x80\xa6 https://t.co/1xMHhzMNGj',BLM
"b'@MrAndyNgo @BrianEntin Well, that\'s what #blm wanted? Right? Black Lives Matter group wanted to ""disband the police\xe2\x80\xa6 https://t.co/q6l5qh1Cbs'",BLM
"b'Meet ShaRon Jamison  ... a social activist; entrepreneur; author, speaker, guiding light and minister!\n\nIn Episode\xe2\x80\xa6 https://t.co/t3FHzZ5Dhn'",BLM
"b""@lgbtqnation And theres going to be a lawsuit coming your way if you don't address your discrimination of the super\xe2\x80\xa6 https://t.co/WIW5j6e6GW""",BLM
"b'Wed Jul 29 2020 Portland, Oregon - Independent journalist arrested WATCH: https://t.co/3PUJqzKHfX #PortlandOregon\xe2\x80\xa6 https://t.co/l1oOIVy3uZ'",BLM
b'RT @vankapro: #OKLAHOMA passed a bill giving\xf0\x9f\x93\x8d\nImmunity to drivers who DROVE INTO\nprotesters last summer\xf0\x9f\x93\x8d\n#ThursdayThoughts\n#BLM \n#GOP\n\nVank\xe2\x80\xa6',BLM
b'\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36 says he saw the video &amp; George Floyd was screaming w/desperation as Derek Chauvi\xe2\x80\xa6 https://t.co/YcCr4sH1jo',BLM
"b""@MrD64009661 That's exactly what the activist minority e.g. #BLM wants. The Silent Majority must take action now to\xe2\x80\xa6 https://t.co/GaoACfs3op""",BLM
"b""RT @PeterMerlinCane: Bolivia's little-known Afro-Bolivian kingdom https://t.co/ZvpLPO9xGU via @BBC_Travel \n#BLM #BlackLivesMatter""",BLM
"b'The fight to honor Black heroes is difficult, long, and ugly. At least someone is doing it. #BLM #StreetNames #NYC\nhttps://t.co/uOqOzDAPXt'",BLM
b'\xf0\x9f\x94\xa5 THE BIG ONE \xf0\x9f\x94\xa5 Countdown is on off white Air Force one \xe2\x98\x9d\xf0\x9f\x8f\xbd we all ready for this heat ? #offwhite #offwhitenike\xe2\x80\xa6 https://t.co/VeP2IhfDDJ',BLM
b'A black and lgbtq ally Madonna: @pepsi thinking the video for like a prayer was gonna be a joyful clip with a bunch\xe2\x80\xa6 https://t.co/hI1DEpzGV3',BLM
b'@FOX13News Any word from #BLM? \xf0\x9f\xa4\x94',BLM
b'\xe2\x80\x9cI\xe2\x80\x99m not a real racist\xe2\x80\x9d - prince William &amp; ms.hilly Holbrook #BLM #MeghanMarkle #RoyalFamily',BLM
"b""\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36 despite current opinions about the trial he'd be able to listen to all the evide\xe2\x80\xa6 https://t.co/swpWl8F6SF""",BLM
"b'@chxtah_ And obviously he beautifully shows respect with with #BLM \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbf, and his saves emit so much emotion it\xe2\x80\x99s heart warming'",BLM
"b""I'm becoming reacquainted with my history and it's still enraging. Yes it's better now than it was for previous gen\xe2\x80\xa6 https://t.co/7sCIAQzwHq""",BLM
b'https://t.co/dJ26ULsYnn A brilliant piece that should cause the Red Pilling of ALL Leftist Jews in the UK and in Am\xe2\x80\xa6 https://t.co/i7miU8vyi5',BLM
b'Stats reveal already known facts. MPD abuse Black citizens at an astounding rate #acab #BLM #JusticeForGeorgeFloyd https://t.co/negvv1qiJG',BLM
"b""RT @1970shorror: UPDATE: NORMA HAS HER PLANE TICKET! she officially goes back home may 26! while we're both excited, this is later than exp\xe2\x80\xa6""",BLM
b'3RD DEGREE MURDER REINSTATED\n\nMAJOR DETAIL DEVELOPING\n\n#BREAKING\n#TrueCrime\n#GeorgeFloyd\n#GeorgeFloydTrial\xe2\x80\xa6 https://t.co/YikvMbPL4K',BLM
"b""After you slammed the fact that black people shouldn't have Black History Month, slammed #BLM\n&amp; supported a right-w\xe2\x80\xa6 https://t.co/rG1VlcMsXW""",BLM
b'\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36 Open to listening to others views &amp; sharing his own views w/other jurors\xe2\x80\xa6 https://t.co/8cq6o2YPzC',BLM
"b""@need4repentance @ukblm @BET #BLM  he's white""",BLM
"b'@DanielR63205605 @Reuters @harumutasa Not how many cases, but how often in whom is the correct question! $AZN\xe2\x80\xa6 https://t.co/Ux2ldoyo3x'",BLM
"b'Are our #democracies in danger? Find out what co-director @joelbakan thinks, in his new film @CorporationFilm, when\xe2\x80\xa6 https://t.co/ilPOfN0t7h'",BLM
"b'""Judge OKs 3rd-degree murder charge for ex-cop in Floyd death"" #DemVoice1 \n#BLM\n#BlackLivesMatter\xe2\x80\xa6 https://t.co/zODicRMfrJ'",BLM
b'RT @simonsedice: @MrAndyNgo It\xe2\x80\x99s a very informative book. Highly recommend. Great work Andy Ngo. #andyNgo #unmasked #book #books #antifa #b\xe2\x80\xa6',BLM
b'@berriojo1 @FoxNews Exactly! The same racists who are against this have been perpetuating institutional racism for\xe2\x80\xa6 https://t.co/Yv5JXnZ6Jl',BLM
b'\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36 is able to follow the law despite any ideas or preconceived incorrect disagreeme\xe2\x80\xa6 https://t.co/ACX9M18Ha2',BLM
"b""@claycane I'm not sure that was an apology.  That was a narcissist trying to repair some damage her boundary stompi\xe2\x80\xa6 https://t.co/c3cSlbSA1R""",BLM
b'RT @tornia88: SAHM + Family = #SAHMily Super excited for #Day2 of #SAHM21 virtual conference! I\xe2\x80\x99m really looking forward to @RFentonMD hot\xe2\x80\xa6',BLM
b'RT @SufianSamarrai: @KenRoth Where is your slogan #BLM  Why did disappear from your tweets after the criminal terrorist #Houthis  pro Irani\xe2\x80\xa6',BLM
b'RT @kenn__37: #BLM \xe2\x9c\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4 zoom in to see the names\xf0\x9f\x96\xa4 https://t.co/ggCOLJXEyF',BLM
b'CAMP PELOSI: ANOTHER ANTI-TRUMP HOAX? https://t.co/M4biNaXNPy #BLM #whitelivesmatter #BigLie #BidenCrimeFamilly #WokeMob #WokeWatch',BLM
"b'Rest In Peace beautiful April Harding, the black women violently attacked by an Asian man who runs a beauty store b\xe2\x80\xa6 https://t.co/BhOwb5Rk8V'",BLM
"b""Where all the black queens at? Raise your hands...I'm trying to see something! \xf0\x9f\x91\x80\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x92\xaf\n#blackqueens #blm\xe2\x80\xa6 https://t.co/8onzjtZq5h""",BLM
b'RT @GrouchyBub: There\xe2\x80\x99s a concerning number of imbeciles who believe a group\xe2\x80\x99s self-applied name/label tells us everything we need to know\xe2\x80\xa6',BLM
b'Murder in the third degree \n#BLM',BLM
b'\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2#BREAKING\n\n\xf0\x9f\x91\xa4JURY SELECTION\xe2\x9a\x96\n\nJ36 is a Real Madrid soccer team fan\n\nObviously has POOR judgment\xf0\x9f\xa4\xa3\n\n#TrueCrime\xe2\x80\xa6 https://t.co/wQLIg8w8Ht',BLM
